gtdb_id	cdhA	cdhB	cdhC	mcrA	mcrB	mcrC	mcrD	mcrG	mtrA	mtrB	mtrC	mtrD	mtrE	mtrF	mtrG	mtrH
GB_GCA_019119675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019119815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019119875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019119895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019119975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019119995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019120675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019132875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019135865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019135895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136335.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019136935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019137045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019137115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019137195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019140855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019162745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019163135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019163175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019163335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019163375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019166125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019186945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019187665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019192965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019195455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019200975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019203745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019204005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019204025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019204045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019207085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019209935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019216885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019217005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019218285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019218315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019218445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019218745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019218755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019218945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019219025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019232625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019232645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019232665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019232735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019232825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019232935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019233055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019233085.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019233375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019233415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019233695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019233755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019234035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019234175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019234295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019234745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019235245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019235415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019235595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236735.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019236925.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237095.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237205.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019237945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019238055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239815.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239875.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019239975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019240835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241525.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019241915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242135.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242275.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019242655.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243155.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243675.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019243975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244165.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244535.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244745.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244945.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019244985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019245115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019245415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019245455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019245555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019245755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019246335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019246375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019246455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019246495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019246625.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_019246665.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019246795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247495.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247715.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247845.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019247975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019249245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019249295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019261985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019262145.1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
GB_GCA_019263585.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019263595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019263705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_019263745.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
GB_GCA_019263805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900016865.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900018335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900019385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900019985.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900045905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900049755.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900065925.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GB_GCA_900067225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900078365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900078375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900078385.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900078405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900079685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900079695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900079725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900095815.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GB_GCA_900100245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900100325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900102065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900102115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900104375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900104605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900104855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900105215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900107365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900107575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900109485.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900109895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900110015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900110395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900110635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900110915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900110975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900111435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900112395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900112785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900112915.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900113425.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900113995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900114805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900115795.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900129595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900129645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900143615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900143635.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900149685.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900149695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900149705.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900155415.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900156835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900167895.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900176545.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900177435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900197615.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900197625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900199405.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900199595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900215435.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900230115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900258555.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900290295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900298995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299065.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299305.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299315.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299355.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GB_GCA_900299365.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
